Generation,Seed,Elite_Fitness,Best_Fitness,Mean_Fitness,Best_Proxy,Best_Proxy_norm,Best_ESM,Best_ESM_norm,ESM_cache,Fitness_cache
154,42,0.8331057238881638,0.8387479472505394,0.7924568693647539,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,40674,0
155,42,0.8334404984052736,0.8387479472505394,0.7970149861065137,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,40881,0
156,42,0.8337501437334355,0.8387479472505394,0.7974240158052063,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,41070,0
157,42,0.8338800712334561,0.8387479472505394,0.7953048217369573,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,41267,0
158,42,0.8339435346002086,0.8387479472505394,0.7963251201123833,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,41454,0
159,42,0.8340888433425037,0.8387479472505394,0.7903287944638936,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,41665,0
160,42,0.8344869015859586,0.8387479472505394,0.7913563619396179,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,41881,0
161,42,0.8345660265208532,0.8387479472505394,0.7900261192299729,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,42102,0
162,42,0.8345660265208532,0.8387479472505394,0.7884620141308157,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,42328,0
163,42,0.8345903180582624,0.8387479472505394,0.7932206521642338,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,42545,0
164,42,0.8346115832254598,0.8387479472505394,0.7893591063179867,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,42765,0
165,42,0.8346476559632731,0.8387479472505394,0.7892209703103669,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,42990,0
166,42,0.8348721320064257,0.8387479472505394,0.7901754813272531,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,43220,0
167,42,0.8351403046923979,0.8387479472505394,0.7901598239882991,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,43453,0
168,42,0.8352045721367527,0.8387479472505394,0.7882902919395472,0.5670310958828002,0.74193623430663,4.922148132324219,0.8802386813693577,43690,0
